"Book Id","ISBN","Bookshelf","Tags","Wishlist","Started Reading On","Ended Reading On","Pages Read","Read","My Rating","Review","Short note","Advanced note","Signed","Number of copies","Quotes","Title","Subtitle","Language","Categories","Authors","Illustrators","Translators","Editors","Narrators","Photographers","Publisher","Page Count","Published At","Format","Series","Volume","Loan Type","Loan Name","Loan Start Date","Loan Due Date","Purchase From","Purchase Price","Purchase Date","Description","Date added"
"4039616","9788555341687","Meus livros","",0,,,0,0,,,,,0,1,"","Rainha Vermelha (Rainha Vermelha Box)",,"pt","","Victoria Aveyard","","","","","","Seguinte",420,"2021-01-01","paperback","Red Queen",1,,,,,,,,"O mundo de Mare Barrow é dividido pelo sangue: vermelho ou prateado. Mare e sua família são vermelhos: plebeus, humildes, destinados a servir uma elite prateada cujos poderes sobrenaturais os tornam quase deuses.

Mare rouba o que pode para ajudar sua família a sobreviver e não tem esperanças de escapar do vilarejo miserável onde mora. Entretanto, numa reviravolta do destino, ela consegue um emprego no palácio real, onde, em frente ao rei e a toda a nobreza, descobre que tem um poder misterioso Mas como isso seria possível, se seu sangue é vermelho?

Em meio às intrigas dos nobres prateados, as ações da garota vão desencadear uma dança violenta e fatal, que colocará príncipe contra príncipe - e Mare contra seu próprio coração.","2023-10-20"
"95267","9788580570083","Meus livros","Digo",0,,,0,0,,,,,0,1,"","O Herói Perdido (Os Heróis do Olimpo, #1)","Os Heróis do Olimpo - Livro Um","pt","Percy Jackson,Rick Riordan,Olympians","Rick Riordan","","Rodrigo Peixoto","","","","Intrínseca",440,"2011-05-20","paperback","Percy Jackson e os Herois do Olimpo",1,,,,,,,,"Depois de salvar o Olimpo do maligno titã Cronos, Percy Jackson e seus amigos trabalharam duro para reconstruir seu mais querido refúgio, o Acampamento Meio-Sangue. É lá que a próxima geração de semideuses terá de se preparar para enfrentar uma nova e aterrorizante profecia. Uma mensagem que pode se referir a qualquer um deles: ""Sete meios-sangues responderão ao chamado. Em tempestade ou fogo, o mundo terá acabado. Um juramento a manter com um alento final, E inimigos com armas às Portas da Morte afinal."" Os campistas seguirão firmes na inevitável jornada, mas, para sobreviver, precisarão contar com a ajuda de alguns heróis, digamos, um pouco mais experientes — semideuses dos quais todos já ouvimos falar... e muito.","2023-10-20"
"138673","9788544102930","Meus livros","",0,,,0,0,,,,,0,1,"","A Fúria dos Reis (As Crônicas de Gelo e Fogo #2)","EDIÇAO COMEMORATIVA","pt","","George R .r. Martin,Marc Simonetti,Jorge Candeias","","","","","","Leya",656,"2015-09-15","paperback","A Song of Ice and Fire",2,,,,,,,,"Quando um cometa vermelho cruza os ceus de Westeros, os Sete Reinos estao em plena guerra civil. Os exercitos dos Stark e dos Lannister estao se preparando para o confronto final, e Stannis irmao do falecido Rei Robert , desejoso de possuir um exercito que lute pela sua reivindicacao ao trono, alia-se a uma misteriosa religiao oriental. Porem, seu irmao mais novo tambem se proclama rei. E, enquanto isso, os Greyjoy planejam vinganca contra todos os que os humilharam dez anos atras. Ainda, no distante Leste, poderosos dragoes estao prestes a chegar aos Sete Reinos, trazendo fogo e morte... Um perigo de proporcoes gigantescas, muito maior do que as grandes guerras!

Nesta tao esperada sequencia de A guerra dos tronos, George R. R. Martin cria uma obra de incrivel poder e imaginacao. A furia dos reis nos transporta ate um mundo de gloria e vinganca, de guerras e magia, onde poder e miseria podem se alterar no virar de uma pagina. Uma obra singular da literatura fantastica.","2023-10-20"
"138668","9788544102947","Meus livros","",0,,,0,0,,,,,0,1,"","A Tormenta de Espadas (As Crônicas de Gelo e Fogo, #3)","EDIÇAO COMEMORATIVA","pt","","George R .r. Martin,Marc Simonetti,Jorge Candeias","","","","","","Leya",848,"2015-01-01","paperback","A Song of Ice and Fire",3,,,,,,,,"Edição comemorativa. Novo formato 16x23cm e nova capa, criada pelo ilustrador frânces Marc Simonetti. 

AS CRÔNICAS DE GELO E FOGO
Em A tormenta de espadas, terceiro livro da aclamada série As crônicas de gelo e fogo, criada por George R. R. Martin, os Sete Reinos já sentem o rigoroso inverno que chega, e as batalhas tornam-se mais cruéis e impiedosas.
Mistério, intriga, romance e aventura encherão as páginas deste livro, agora também um seriado de sucesso da HBO!

A TORMENTA DE ESPADAS
Enquanto os Sete Reinos estremecem com a chegada dos temíveis selvagens, que atravessam a Muralha numa maré interminável de homens, gigantes e terríveis bestas, Jon Snow, o Bastardo de Winterfell, que se encontra entre eles, divide-se entre sua consciência e o papel que é forçado a desempenhar.
Robb Stark, o Jovem Lobo, vence todas as suas batalhas, mas será que conseguirá vencer os desafios que não se resolvem apenas com a espada? Arya continua a caminho de Correrrio, mas mesmo uma garota tão destemida como ela terá grande dificuldade em ultrapassar os obstáculos que surgem em seu caminho.
Na corte de Joffrey, em Porto Real, Tyrion luta pela vida, depois de ter sido gravemente ferido na Batalha da Água Negra; e Sansa, livre do compromisso com o homem que agora ocupa o Trono de Ferro, precisa lidar com as consequências de ser a segunda na linha de sucessão de Winterfell, uma vez que Bran e Rickon foram dados como mortos.
No Leste, Daenerys Targaryen navega em direção às terras de sua infânc...","2023-10-20"
"138666","9788544102961","Meus livros","",0,,,0,0,,,,,0,1,"","A Dança dos Dragões (As Crônicas de Gelo e Fogo, #5)",,"pt","","George R. R. Martin","","","","","","LeYa",832,"2015-09-15","paperback","A Song of Ice and Fire",5,,,,,,,,"Edição comemorativa. Novo formato 16x23cm e nova capa, criada pelo ilustrador francês Marc Simonetti. A série fantástica que conquistou leitores e telespectadores está de volta: As Crônicas de Gelo e Fogo. Jon Snow, Daenerys Targaryen, Tyrion Lannister e outros personagens estão presentes no quinto volume da série, A dança dos dragões, envolvendo as duas linhas cronológicas da saga e, novamente, muitas emoções e reviravoltas aguardam os leitores. O futuro dos Sete Reinos ainda é incerto – novas ameaças e novos inimigos surgem a cada momento. Além do Mar Estreito, Daenerys Targaryen, a última herdeira da Casa Targaryen, governa uma cidade construída sobre o pó e a morte. Mas seus inimigos são cada vez mais numerosos e farão de tudo para destruí-la. Enquanto isso, dois jovens embarcam em missões distintas, mas que podem mudar o destino da Mãe dos Dragões. No Norte, Jon Snow – 998º Senhor Comandante da Patrulha da Noite – fará de tudo para garantir a segurança da Muralha. Para isso, não hesitará em transformar amigos em inimigos e vice-versa. Traições, revelações e um fantasma do passado que volta para assombrar quando menos se espera: em todos os cantos de Westeros e de Essos, mercadores, foras da lei, meistres, reis, nobres, escravos, soldados e troca-peles estão prestes a encarar fatos inesperados. Alguns fracassarão, outros se aproveitarão das forças sombrias que crescem cada vez mais. Mas, neste momento de inquietude crescente, as marés da política e do destino levarão i...","2023-10-20"
"10782952","9788544101032","Meus livros","",0,,,0,0,,,,,0,1,"","O Festim dos Corvos (As Crônicas de Gelo e Fogo, #4)",,"pt br","Betrayal","George R. R. Martin","","","","","","LeYa",704,"2014-01-01","hardcover","A Song of Ice and Fire",4,,,,,,,,"Dando continuidade à saga mais ambiciosa e imaginativa desde O senhor dos anéis, As crônicas de gelo e fogo prosseguem após o violento triunfo dos traidores. Enquanto os senhores do Norte lutam incessantemente uns contra os outros e os Homens de Ferro estão prestes a emergir como uma força implacável, a rainha regente Cersei tenta manter intacta a força dos leões em Porto Real.

Os jovens lobos, sedentos por vingança, estão dispersos pela terra, cada um envolvido à sua maneira no perigoso jogo dos tronos. Arya abandonou Westeros ruma a Bravos, Bran desapareceu na vastidão enigmática para além da Muralha, Sansa está nas mãos do ambicioso e maquiavélico Mindinho, Jon Snow foi proclamado comandanta da Muralha, mas tem que enfrentar a vontade férrea do rei Stannis. No meio de toda a intriga, do outro lado do mar começam a surgir histórias sobre dragões e fogo... 

Quando Euron Greyjoy consegue ser escolhido como o rei das Ilhas de Ferro, não são apenas essas ilhas que tremem. Olho de Corvo tem como objetivo declarado conquistar Westeros. E seu povo parece acreditar nele. Mas conseguirá Olho de Corvo cumprir seu objetivo?

Em Porto Real, Cersei enreda-se cada vez mais nas teias da corte. Desprovida do apoio da família e cercada por um conselho que ela mesmo considera incapaz, precisa lidar ainda com a ameaçadora presença de uma nova corrente militante da Fé. Como se desvencilhará de tal enredo?

A guerra está prestes a terminar, mas as terras fluviais continuam assoladas por ba...","2023-10-20"
"1827439","9788530601492","Meus livros","Yah",0,,,0,0,,,,,0,1,"","O Guia Definitivo do Mochileiro das Galáxias",,"pt","","Douglas Adams","","Carlos Irineu da Costa,Leonardo Alves,Marcia Heloisa Amarante Gonçalves,Paulo Henriques Britto","","","","Editora Arqueiro",784,"2020-04-24","hardcover",,,,,,,,,,"Com mais de 15 milhões de exemplares vendidos, a saga de Arthur Dent pela Galáxia conquistou fãs pelo mundo inteiro. O humor ácido e as tramas surreais de Douglas Adams se tornaram ícones de uma geração e seguem fascinando leitores de todas as idades. Reunindo todos os livros da série em uma edição de luxo, O Guia Definitivo do Mochileiro das Galáxias vai levar você por aventuras improváveis. Pegue sua toalha, divirta-se e não entre em pânico!



O Guia do Mochileiro das Galáxias – Segundos antes de a Terra ser destruída, Arthur Dent é salvo por Ford Prefect, um E.T. que fazia pesquisa para a nova edição de O Guia do Mochileiro das Galáxias. Pegando carona numa nave alienígena, os dois dão início a uma alucinante viagem pelo tempo e pelo espaço.

O Restaurante no Fim do Universo – Arthur Dent e seus companheiros viajam pela Galáxia em uma busca desesperada por algum lugar para comer. Depois de fazer a refeição mais estranha de suas vidas, eles seguem pelo espaço e acabam descobrindo a questão fundamental sobre a Vida, o Universo e Tudo Mais.

A Vida, o Universo e Tudo Mais – Após passar os últimos cinco anos abandonado e sozinho na Terra pré-histórica, Arthur Dent é arrastado para uma nova missão: salvar o Universo dos temíveis e infelizes robôs xenófobos do planeta Krikkit.

Até Mais, e Obrigado pelos Peixes! – Depois de viajar pelo Universo, ver o aniquilamento da Terra, participar de guerras interestelares e conhecer criaturas extraordinárias, Arthur Dent está de volta ...","2023-10-20"
"141018","9788580445107","Meus livros","",0,,,0,0,,,,,0,1,"","Wild Cards: O Começo de Tudo (Wild Cards, #1)","Wild Cards: O Comeco De Tudo (em Portugues Do Brasil)","pt","","George R. R. Martin","","","","","","Leya",480,"2013-05-20","paperback","Wild Cards",1,,,,,,,,"Just after World War 2 over New York City, an alien virus transforms human genetics and goes recessive to create super heroes and villains. Most victims die, others experience physical or psychic changes: aces have useful powers, deuces minor maybe entertaining abilities, jokers uglified, disabled, relegated to ghettos.","2023-10-20"
"141876","9788580448764","Meus livros","",0,,,0,0,,,,,0,1,"","Ases nas Alturas (Wild Cards, #2)",,"pt","","George R.R. Martin","","","","","","LeYa Brasil",400,"2013-11-05","paperback","Wild Cards",2,,,,,,,,"Estamos no início dos anos 1980. Há mais de trinta anos a humanidade convive com os atingidos pelo xenovírus Takis-A, mas a integração ainda caminha a passos lentos. Os abençoados pelo vírus, os ases, combatem os perigos da Nova York que nunca dorme. Os amaldiçoados, com suas deformidades causadas pelo vírus, lutam pela sobrevivência no Bairro dos Curingas. E, no céu, uma ameaça espreita a humanidade, aguardando a oportunidade certa para lançar seu ataque. Um ser extraterreno chamado o Enxame ruma para a Terra, ao mesmo tempo em que alguns ases planejam uma conspiração para controlar o mundo. Entre jogos de aparências, teletransportes e irmandades envoltas em mistério, forças de ases e limpos, seres humanos não infectados pelo vírus, se unem para combater o monstro alienígena e a terrível Ordem que se esconde no Mosteiro de Nova York. Este segundo volume da série Wild Cards conta com a participação de novos gênios da fantasia e do próprio organizador, George R. R. Martin.","2023-10-20"
"1301825","9788544104972","Meus livros","",0,,,0,0,,,,,0,1,"","A Mão do Homem Morto (Wild Cards, #7)",,"pt","","George R. R. Martin,Camila Fernandes,Pete Rissatti","","","","","","LeYa",336,"2017-03-03","paperback","Wild Cards",7,,,,,,,,"""Os super-heróis mais poderosos e os vilões mais bizarros estão de volta nos novos volumes da saga de ficção científica de George R.R. Martin. Mesmo que um dia Games Of Thrones acabe, ninguém ficará órfão das tramas do gigante George Martin. Os direitos de adaptação de Wild Cards para a televisão foram comprados e as filmagens devem começar ainda em 2017! Uma notória curinga conhecida como Chrysalis foi morta. Um detetive particular e um policial de Nova York saem em busca do assassino. A saga que conta a história de um mundo profundamente transformado pelo impacto do vírus Carta Selvagem continua, agora com toques de mistério e romance policial, além da ação que já a caracterizava. 

Editado e coescrito por George R.R. Martin, a série “Wild Cards” nos apresenta um planeta Terra com sua história completamente alterada pela chegada de um vírus alienígena que deu superpoderes a quem sobreviveu a seus efeitos. Como o homem reagiria a esses poderes? Como se daria a política americana com essas pessoas entrando em equação? Como as obsessões e paranoias da população seriam afetadas? Cruelmente real e adequada ao momento histórico atual, essa é a história de super-heróis que as revistas em quadrinhos não contam.""","2023-10-20"
